module,trial,timestamp,x,y
identification,1,3360,902.4,624.24
identification,1,3393,890.88,636.12
identification,1,3427,879.36,652.32
identification,1,3460,890.88,621
identification,1,3494,892.8,609.12
identification,1,3527,894.72,600.48
identification,1,3561,890.88,598.32
identification,1,3610,890.88,596.16
identification,1,3645,892.8,595.08
identification,1,3696,888.96,590.76
identification,1,3727,877.44,590.76
identification,1,3761,871.68,589.68
identification,1,3794,862.08,589.68
identification,1,3828,850.56,596.16
identification,1,3861,842.88,604.8
identification,1,3894,842.88,603.72
identification,1,3960,846.72,590.76
identification,1,4011,850.56,573.48
identification,1,4044,848.64,570.24
identification,1,4095,833.28,578.88
identification,1,4128,833.28,578.88
identification,1,4162,831.36,577.8
identification,1,4194,827.52,577.8
identification,1,4228,823.68,578.88
identification,1,4295,825.6,577.8
identification,1,4328,829.44,575.64
identification,1,4378,833.28,573.48
identification,1,4411,839.04,572.4
identification,1,4461,842.88,575.64
identification,1,4494,840.96,577.8
identification,1,4528,835.2,581.04
identification,2,0,865.92,453.6
identification,2,0,910.08,427.68
identification,2,28,931.2,406.08
identification,2,61,952.32,379.08
identification,2,94,986.88,321.84
identification,2,128,994.56,313.2
identification,2,178,996.48,313.2
identification,2,227,1015.68,292.68
identification,2,260,1034.88,307.8
identification,2,294,1036.8,303.48
identification,2,328,1025.28,312.12
identification,2,361,965.76,378
identification,2,395,954.24,400.68
identification,2,428,936.96,413.64
identification,2,462,931.2,442.8
identification,2,495,925.44,463.32
identification,2,528,913.92,484.92
identification,2,578,883.2,462.24
identification,2,628,929.28,478.44
identification,2,662,935.04,469.8
identification,2,695,933.12,477.36
identification,2,728,931.2,497.88
identification,2,761,933.12,491.4
identification,2,796,925.44,473.04
identification,2,829,913.92,513
identification,2,862,919.68,530.28
identification,2,912,925.44,529.2
identification,2,945,923.52,577.8
identification,2,978,785.28,604.8
identification,2,1028,205.44,814.32
identification,2,1062,322.56,621
identification,2,1095,533.76,378
identification,2,1129,516.48,413.64
identification,2,1163,520.32,481.68
identification,2,1196,648.96,822.96
identification,2,1229,794.88,983.88
identification,2,1262,810.24,938.52
identification,2,1296,833.28,897.48
identification,2,1345,858.24,855.36
identification,2,1395,879.36,833.76
identification,2,1429,894.72,820.8
identification,2,1462,906.24,808.92
identification,2,1496,919.68,797.04
identification,2,1529,925.44,786.24
identification,2,1562,929.28,773.28
identification,2,1595,936.96,763.56
identification,2,1629,944.64,756
identification,2,1662,954.24,746.28
identification,2,1713,954.24,708.48
identification,2,1746,946.56,692.28
identification,2,1798,935.04,665.28
identification,2,1829,923.52,641.52
identification,2,1863,913.92,619.92
identification,2,1896,900.48,600.48
identification,2,1930,890.88,617.76
identification,2,1962,879.36,618.84
identification,2,1996,871.68,615.6
identification,2,2030,862.08,611.28
identification,2,2063,854.4,609.12
identification,2,2113,829.44,625.32
identification,2,2146,856.32,633.96
identification,2,2197,860.16,645.84
identification,2,2230,854.4,653.4
identification,2,2263,850.56,666.36
identification,2,2296,875.52,666.36
identification,2,2330,877.44,684.72
identification,2,2363,896.64,690.12
identification,2,2397,913.92,691.2
identification,2,2430,927.36,673.92
identification,2,2463,919.68,660.96
identification,2,2513,912,655.56
identification,2,2563,898.56,638.28
identification,2,2597,894.72,626.4
identification,2,2630,898.56,612.36
identification,2,2663,904.32,606.96
identification,2,2697,910.08,592.92
identification,2,2730,894.72,590.76
identification,2,2764,894.72,604.8
identification,2,2797,898.56,590.76
identification,2,2831,900.48,579.96
identification,2,2864,902.4,579.96
identification,2,2914,875.52,592.92
identification,2,2964,887.04,594
identification,2,2997,898.56,577.8
identification,2,3030,890.88,591.84
identification,2,3063,885.12,592.92
identification,2,3097,879.36,603.72
identification,2,3130,879.36,604.8
identification,2,3164,881.28,611.28
identification,2,3197,885.12,602.64
identification,2,3231,894.72,604.8
identification,2,3280,917.76,589.68
identification,2,3314,917.76,590.76
identification,2,3366,935.04,596.16
identification,2,3431,927.36,587.52
identification,2,3465,908.16,600.48
identification,2,3499,890.88,618.84
identification,2,3531,873.6,609.12
identification,2,3565,864,610.2
identification,2,3598,854.4,604.8
identification,2,3631,846.72,606.96
identification,2,3681,839.04,617.76
identification,2,3731,827.52,610.2
identification,2,3764,817.92,612.36
identification,2,3798,817.92,615.6
identification,2,3831,812.16,617.76
identification,2,3865,810.24,619.92
identification,2,3898,808.32,613.44
identification,2,3932,804.48,603.72
identification,2,3965,804.48,603.72
identification,2,3999,804.48,600.48
identification,2,4031,804.48,597.24
identification,2,4081,806.4,596.16
identification,2,4132,814.08,600.48
identification,2,4165,812.16,605.88
identification,2,4198,812.16,609.12
identification,2,4231,812.16,610.2
identification,2,4265,835.2,600.48
identification,2,4298,860.16,596.16
identification,2,4331,867.84,596.16
identification,2,4365,881.28,571.32
identification,2,4399,890.88,565.92
identification,2,4448,900.48,560.52
identification,2,4482,912,533.52
identification,2,4532,898.56,541.08
identification,2,4565,890.88,544.32
identification,2,4598,879.36,551.88
identification,2,4632,865.92,550.8
identification,2,4665,869.76,558.36
identification,3,0,864,597.24
identification,3,0,865.92,597.24
identification,3,31,862.08,601.56
identification,3,66,850.56,613.44
identification,3,98,808.32,649.08
identification,3,132,839.04,632.88
identification,3,165,852.48,627.48
identification,3,199,852.48,638.28
identification,3,248,814.08,649.08
identification,3,298,804.48,650.16
identification,3,331,791.04,648
identification,3,365,775.68,644.76
identification,3,399,800.64,667.44
identification,3,432,750.72,681.48
identification,3,465,744.96,700.92
identification,3,499,710.4,711.72
identification,3,532,775.68,725.76
identification,3,566,758.4,740.88
identification,3,615,871.68,766.8
identification,3,648,890.88,774.36
identification,3,699,925.44,812.16
identification,3,732,1119.36,881.28
identification,3,765,1127.04,897.48
identification,3,799,1113.6,911.52
identification,3,833,1105.92,925.56
identification,3,866,1086.72,932.04
identification,3,899,1069.44,934.2
identification,3,932,1057.92,936.36
identification,3,966,1088.64,946.08
identification,3,1015,1104,927.72
identification,3,1066,1092.48,897.48
identification,3,1099,1111.68,893.16
identification,3,1133,1123.2,888.84
identification,3,1166,1111.68,876.96
identification,3,1199,1100.16,880.2
identification,3,1233,1092.48,868.32
identification,3,1266,1077.12,859.68
identification,3,1300,1063.68,852.12
identification,3,1333,1052.16,839.16
identification,3,1366,1054.08,821.88
identification,3,1416,1050.24,811.08
identification,3,1466,1046.4,804.6
identification,3,1499,1042.56,799.2
identification,3,1533,1029.12,795.96
identification,3,1566,1011.84,800.28
identification,3,1600,1023.36,822.96
identification,3,1633,1019.52,846.72
identification,3,1667,1013.76,864
identification,3,1700,1011.84,880.2
identification,3,1733,1011.84,895.32
identification,3,1767,1011.84,905.04
identification,3,1833,1009.92,912.6
identification,3,1867,1063.68,901.8
identification,3,1900,1042.56,867.24
identification,3,1934,1056,912.6
identification,3,1967,1042.56,911.52
identification,3,2000,1040.64,918
identification,3,2034,1048.32,923.4
identification,3,2067,1057.92,928.8
identification,3,2100,1069.44,932.04
identification,3,2134,1082.88,934.2
identification,3,2167,1100.16,922.32
identification,3,2234,1042.56,939.6
identification,3,2267,1044.48,957.96
identification,3,2300,1006.08,974.16
identification,3,2334,996.48,982.8
identification,3,2367,988.8,991.44
identification,3,2401,973.44,1005.48
identification,3,2434,967.68,1020.6
identification,3,2467,958.08,1029.24
identification,3,2501,952.32,1037.88
identification,3,2534,948.48,1046.52
identification,3,2584,946.56,1054.08
identification,3,2634,923.52,1037.88
identification,3,2668,919.68,1041.12
identification,3,2701,917.76,1046.52
identification,3,2734,908.16,1051.92
identification,3,2768,908.16,1054.08
identification,3,2801,906.24,1054.08
identification,3,2835,906.24,1048.68
identification,3,2868,927.36,1057.32
identification,3,2901,938.88,1020.6
identification,3,2934,938.88,1013.04
identification,3,3002,935.04,1016.28
identification,3,3034,946.56,1027.08
identification,3,3068,965.76,1001.16
identification,3,3101,973.44,988.2
identification,3,3134,990.72,966.6
identification,3,3168,1017.6,933.12
identification,3,3201,1029.12,903.96
identification,3,3236,1015.68,887.76
identification,3,3268,1006.08,874.8
identification,3,3302,1004.16,858.6
identification,3,3354,996.48,800.28
identification,3,3401,990.72,756
identification,3,3435,977.28,646.92
identification,3,3468,969.6,597.24
identification,3,3501,954.24,533.52
identification,3,3536,921.6,471.96
identification,3,3568,896.64,397.44
identification,3,3603,885.12,381.24
identification,3,3636,873.6,367.2
identification,3,3669,865.92,347.76
identification,3,3702,865.92,339.12
identification,3,3752,885.12,338.04
identification,3,3804,915.84,341.28
identification,3,3835,931.2,342.36
identification,3,3869,946.56,346.68
identification,3,3902,958.08,338.04
identification,3,3935,969.6,335.88
identification,3,3969,983.04,348.84
identification,3,4002,990.72,365.04
identification,3,4036,996.48,379.08
identification,3,4070,996.48,415.8
identification,3,4102,1008,434.16
identification,3,4169,1013.76,448.2
identification,3,4202,1013.76,460.08
identification,3,4236,1015.68,471.96
identification,3,4269,1017.6,482.76
identification,3,4302,1017.6,498.96
identification,3,4336,1019.52,513
identification,3,4370,1021.44,518.4
identification,3,4403,1015.68,525.96
identification,3,4436,1013.76,530.28
identification,3,4470,1009.92,535.68
identification,3,4503,1021.44,560.52
identification,3,4569,1009.92,550.8
identification,3,4603,1004.16,550.8
identification,3,4636,1008,549.72
identification,3,4669,1015.68,547.56
identification,4,0,1159.68,531.36
identification,4,3,1176.96,528.12
identification,4,36,1192.32,528.12
identification,4,69,1198.08,528.12
identification,4,104,1201.92,533.52
identification,4,137,1201.92,541.08
identification,4,170,1200,550.8
identification,4,204,1194.24,558.36
identification,4,237,1192.32,565.92
identification,4,271,1188.48,575.64
identification,4,337,1178.88,579.96
identification,4,370,1163.52,582.12
identification,4,403,1148.16,582.12
identification,4,437,1130.88,581.04
identification,4,470,1094.4,612.36
identification,4,503,979.2,671.76
identification,4,537,875.52,678.24
identification,4,570,789.12,660.96
identification,4,604,764.16,643.68
identification,4,638,743.04,632.88
identification,4,687,543.36,678.24
identification,4,738,606.72,698.76
identification,4,773,637.44,744.12
identification,4,804,664.32,759.24
identification,4,837,696.96,761.4
identification,4,871,769.92,719.28
identification,4,904,802.56,702
identification,4,938,827.52,691.2
identification,4,971,846.72,682.56
identification,4,1005,867.84,678.24
identification,4,1038,887.04,669.6
identification,4,1088,923.52,679.32
identification,4,1138,1015.68,699.84
identification,4,1171,1029.12,704.16
identification,4,1204,1032.96,720.36
identification,4,1238,1036.8,721.44
identification,4,1271,1044.48,718.2
identification,4,1304,1052.16,703.08
identification,4,1338,1061.76,698.76
identification,4,1371,1071.36,691.2
identification,4,1405,1075.2,691.2
identification,4,1438,1080.96,689.04
identification,4,1504,1086.72,690.12
identification,4,1538,1092.48,695.52
identification,4,1571,1077.12,680.4
identification,4,1605,1056,691.2
identification,4,1638,1046.4,696.6
identification,4,1672,1032.96,693.36
identification,4,1705,1009.92,695.52
identification,4,1738,1015.68,683.64
identification,4,1772,1015.68,666.36
identification,4,1805,1008,665.28
identification,4,1839,1015.68,663.12
identification,4,1905,1029.12,637.2
identification,4,1938,1040.64,630.72
identification,4,1972,1050.24,614.52
identification,4,2007,1052.16,599.4
identification,4,2072,1054.08,587.52
identification,4,2105,1056,575.64
identification,4,2139,1057.92,558.36
identification,4,2172,1046.4,571.32
identification,4,2205,1042.56,569.16
identification,4,2255,1042.56,568.08
identification,4,2305,1044.48,562.68
identification,4,2339,1040.64,563.76
identification,4,2372,1038.72,564.84
identification,4,2405,1034.88,569.16
identification,4,2439,1031.04,571.32
identification,4,2472,1023.36,574.56
identification,4,2506,1017.6,574.56
identification,4,2539,1008,571.32
identification,4,2572,1000.32,569.16
identification,4,2606,992.64,570.24
identification,4,2639,984.96,576.72
identification,4,2672,971.52,582.12
identification,4,2707,961.92,585.36
identification,4,2739,956.16,588.6
identification,4,2772,946.56,592.92
identification,4,2806,946.56,594
identification,4,2839,948.48,595.08
identification,4,2873,952.32,599.4
identification,4,2906,956.16,599.4
identification,4,2940,961.92,602.64
identification,4,2973,967.68,602.64
identification,4,3023,963.84,606.96
identification,4,3073,967.68,603.72
identification,4,3106,954.24,610.2
identification,4,3140,936.96,627.48
identification,4,3173,942.72,617.76
identification,4,3206,944.64,624.24
identification,4,3240,944.64,625.32
identification,4,3273,933.12,626.4
identification,4,3306,923.52,624.24
identification,4,3340,906.24,609.12
identification,4,3374,892.8,639.36
identification,4,3407,862.08,628.56
identification,4,3473,840.96,625.32
identification,4,3507,840.96,618.84
identification,4,3540,842.88,626.4
identification,4,3573,827.52,638.28
identification,4,3607,816,641.52
identification,4,3640,808.32,619.92
identification,4,3674,796.8,645.84
identification,4,3707,802.56,650.16
identification,4,3741,802.56,641.52
identification,4,3774,804.48,633.96
identification,4,3840,804.48,641.52
identification,4,3874,821.76,635.04
identification,4,3907,823.68,640.44
identification,4,3940,829.44,623.16
identification,4,3974,842.88,636.12
identification,4,4007,848.64,648
identification,4,4041,850.56,636.12
identification,4,4074,856.32,633.96
identification,4,4108,869.76,614.52
identification,4,4141,879.36,611.28
identification,4,4174,888.96,614.52
identification,4,4240,871.68,650.16
identification,4,4274,867.84,633.96
identification,4,4307,873.6,627.48
identification,4,4341,856.32,645.84
identification,4,4374,877.44,629.64
identification,4,4407,875.52,610.2
identification,4,4440,888.96,606.96
identification,4,4474,873.6,587.52
identification,4,4508,873.6,578.88
identification,4,4541,887.04,562.68
identification,4,4574,877.44,589.68
identification,4,4607,883.2,599.4
identification,4,4641,892.8,602.64
identification,4,4674,894.72,614.52
identification,5,0,875.52,588.6
identification,5,0,869.76,598.32
identification,5,7,862.08,584.28
identification,5,41,852.48,595.08
identification,5,74,840.96,587.52
identification,5,107,835.2,582.12
identification,5,141,823.68,585.36
identification,5,174,817.92,594
identification,5,208,819.84,598.32
identification,5,241,814.08,599.4
identification,5,275,823.68,599.4
identification,5,308,837.12,595.08
identification,5,341,839.04,602.64
identification,5,407,839.04,616.68
identification,5,441,862.08,612.36
identification,5,474,865.92,626.4
identification,5,508,875.52,635.04
identification,5,541,883.2,644.76
identification,5,574,892.8,651.24
identification,5,608,950.4,657.72
identification,5,642,979.2,679.32
identification,5,675,1004.16,693.36
identification,5,708,1021.44,705.24
identification,5,741,1025.28,705.24
identification,5,774,1013.76,711.72
identification,5,808,1002.24,718.2
identification,5,841,992.64,723.6
identification,5,875,977.28,725.76
identification,5,908,967.68,730.08
identification,5,942,958.08,739.8
identification,5,975,954.24,743.04
identification,5,1008,946.56,744.12
identification,5,1042,938.88,748.44
identification,5,1075,927.36,748.44
identification,5,1109,910.08,749.52
identification,5,1142,885.12,749.52
identification,5,1175,864,746.28
identification,5,1208,858.24,786.24
identification,5,1242,848.64,800.28
identification,5,1275,840.96,821.88
identification,5,1308,833.28,834.84
identification,5,1342,829.44,845.64
identification,5,1375,827.52,855.36
identification,5,1409,825.6,862.92
identification,5,1442,823.68,867.24
identification,5,1475,852.48,875.88
identification,5,1508,865.92,888.84
identification,5,1575,875.52,896.4
identification,5,1608,885.12,902.88
identification,5,1642,892.8,909.36
identification,5,1675,900.48,914.76
identification,5,1709,908.16,922.32
identification,5,1744,927.36,921.24
identification,5,1809,927.36,926.64
identification,5,1844,910.08,880.2
identification,5,1876,917.76,844.56
identification,5,1910,925.44,808.92
identification,5,1942,913.92,787.32
identification,5,1976,919.68,763.56
identification,5,2009,908.16,739.8
identification,5,2042,900.48,709.56
identification,5,2076,887.04,682.56
identification,5,2109,877.44,658.8
identification,5,2143,865.92,635.04
identification,5,2176,852.48,602.64
identification,5,2210,875.52,524.88
identification,5,2243,896.64,500.04
identification,5,2276,915.84,467.64
identification,5,2310,929.28,450.36
identification,5,2342,950.4,437.4
identification,5,2376,963.84,419.04
identification,5,2409,977.28,402.84
identification,5,2443,992.64,386.64
identification,5,2476,1008,372.6
identification,5,2510,1025.28,360.72
identification,5,2543,1040.64,349.92
identification,5,2576,1056,339.12
identification,5,2609,1054.08,351
identification,5,2643,1052.16,346.68
identification,5,2676,1034.88,343.44
identification,5,2710,1009.92,345.6
identification,5,2743,986.88,347.76
identification,5,2776,963.84,351
identification,5,2810,933.12,354.24
identification,5,2843,896.64,356.4
identification,5,2877,867.84,357.48
identification,5,2910,775.68,373.68
identification,5,2943,762.24,371.52
identification,5,2977,754.56,372.6
identification,5,3011,756.48,378
identification,5,3043,764.16,389.88
identification,5,3077,768,401.76
identification,5,3110,766.08,415.8
identification,5,3143,766.08,442.8
identification,5,3177,773.76,461.16
identification,5,3210,785.28,465.48
identification,5,3243,794.88,475.2
identification,5,3277,800.64,483.84
identification,5,3311,808.32,491.4
identification,5,3344,817.92,500.04
identification,5,3378,825.6,508.68
identification,5,3411,831.36,518.4
identification,5,3444,837.12,527.04
identification,5,3477,852.48,533.52
identification,5,3510,873.6,540
identification,5,3544,892.8,545.4
identification,5,3578,910.08,549.72
identification,5,3611,933.12,551.88
identification,5,3644,954.24,550.8
identification,5,3677,973.44,547.56
identification,5,3710,986.88,548.64
identification,5,3744,971.52,552.96
identification,5,3778,963.84,555.12
identification,5,3811,946.56,559.44
identification,5,3845,938.88,559.44
identification,5,3878,935.04,559.44
identification,5,3912,931.2,560.52
identification,5,3946,929.28,559.44
identification,5,3979,923.52,558.36
identification,5,4011,917.76,556.2
identification,5,4044,910.08,552.96
identification,5,4078,900.48,549.72
identification,5,4111,890.88,547.56
identification,5,4145,877.44,544.32
identification,5,4178,865.92,541.08
identification,5,4212,854.4,538.92
identification,5,4245,844.8,537.84
identification,5,4278,833.28,538.92
identification,5,4311,817.92,541.08
identification,5,4345,802.56,544.32
identification,5,4378,785.28,546.48
identification,5,4411,768,549.72
identification,5,4445,748.8,551.88
identification,5,4478,731.52,552.96
identification,5,4512,718.08,554.04
identification,5,4546,744.96,567
identification,5,4579,739.2,571.32
identification,5,4612,739.2,572.4
identification,5,4645,748.8,569.16
identification,6,0,883.2,747.36
identification,6,0,896.64,759.24
identification,6,13,908.16,768.96
identification,6,45,915.84,784.08
identification,6,79,917.76,789.48
identification,6,111,925.44,798.12
identification,6,144,931.2,808.92
identification,6,178,935.04,817.56
identification,6,211,935.04,819.72
identification,6,245,936.96,821.88
identification,6,278,935.04,824.04
identification,6,311,933.12,825.12
identification,6,345,933.12,815.4
identification,6,378,929.28,812.16
identification,6,412,929.28,805.68
identification,6,444,929.28,795.96
identification,6,478,929.28,789.48
identification,6,511,929.28,780.84
identification,6,544,929.28,773.28
identification,6,578,929.28,764.64
identification,6,612,929.28,757.08
identification,6,645,931.2,749.52
identification,6,678,935.04,739.8
identification,6,712,938.88,731.16
identification,6,746,940.8,722.52
identification,6,779,942.72,714.96
identification,6,812,942.72,706.32
identification,6,845,942.72,699.84
identification,6,879,948.48,694.44
identification,6,912,950.4,691.2
identification,6,946,952.32,685.8
identification,6,979,956.16,682.56
identification,6,1012,958.08,680.4
identification,6,1047,960,676.08
identification,6,1079,963.84,673.92
identification,6,1112,963.84,686.88
identification,6,1146,960,739.8
identification,6,1179,950.4,754.92
identification,6,1230,933.12,729
identification,6,1279,944.64,690.12
identification,6,1313,948.48,695.52
identification,6,1346,952.32,716.04
identification,6,1379,954.24,791.64
identification,6,1412,946.56,785.16
identification,6,1446,935.04,799.2
identification,6,1479,935.04,794.88
identification,6,1515,950.4,791.64
identification,6,1546,960,780.84
identification,6,1579,969.6,765.72
identification,6,1615,975.36,760.32
identification,6,1646,979.2,752.76
identification,6,1679,984.96,739.8
identification,6,1713,969.6,752.76
identification,6,1746,969.6,754.92
identification,6,1779,967.68,760.32
identification,6,1813,965.76,763.56
identification,6,1846,963.84,760.32
identification,6,1880,963.84,746.28
identification,6,1914,967.68,734.4
identification,6,1946,967.68,723.6
identification,6,1980,971.52,711.72
identification,6,2013,969.6,700.92
identification,6,2046,967.68,694.44
identification,6,2081,963.84,686.88
identification,6,2113,961.92,676.08
identification,6,2147,958.08,667.44
identification,6,2180,956.16,660.96
identification,6,2214,960,657.72
identification,6,2247,961.92,651.24
identification,6,2281,958.08,650.16
identification,6,2315,950.4,648
identification,6,2347,946.56,650.16
identification,6,2397,936.96,662.04
identification,6,2447,931.2,665.28
identification,6,2480,929.28,668.52
identification,6,2514,925.44,671.76
identification,6,2546,921.6,675
identification,6,2580,921.6,679.32
identification,6,2614,921.6,682.56
identification,6,2647,921.6,687.96
identification,6,2680,923.52,695.52
identification,6,2714,927.36,700.92
identification,6,2748,956.16,670.68
identification,6,2798,958.08,670.68
identification,6,2847,954.24,665.28
identification,6,2880,954.24,659.88
identification,6,2914,956.16,652.32
identification,6,2948,958.08,643.68
identification,6,2980,961.92,635.04
identification,6,3014,961.92,626.4
identification,6,3049,967.68,618.84
identification,6,3081,975.36,609.12
identification,6,3114,990.72,602.64
identification,6,3148,996.48,596.16
identification,6,3181,1004.16,590.76
identification,6,3214,1008,584.28
identification,6,3248,1009.92,578.88
identification,6,3281,1004.16,576.72
identification,6,3314,998.4,574.56
identification,6,3348,998.4,572.4
identification,6,3381,994.56,569.16
identification,6,3414,990.72,565.92
identification,6,3448,990.72,563.76
identification,6,3481,988.8,561.6
identification,6,3515,990.72,560.52
identification,6,3550,992.64,559.44
identification,6,3614,1004.16,558.36
identification,6,3648,1004.16,556.2
identification,6,3681,1006.08,555.12
identification,6,3715,1006.08,552.96
identification,6,3748,1008,550.8
identification,6,3781,1008,548.64
identification,6,3815,1009.92,547.56
identification,6,3848,1009.92,546.48
identification,6,3882,1009.92,545.4
identification,6,3915,1008,545.4
identification,6,3966,1004.16,544.32
identification,6,4015,998.4,543.24
identification,6,4048,996.48,540
identification,6,4082,996.48,537.84
identification,6,4115,994.56,534.6
identification,6,4148,994.56,532.44
identification,6,4182,996.48,532.44
identification,6,4216,998.4,534.6
identification,6,4249,1000.32,533.52
identification,6,4283,1000.32,533.52
identification,6,4316,1002.24,533.52
identification,6,4349,1002.24,533.52
identification,6,4382,1004.16,531.36
identification,6,4416,998.4,533.52
identification,6,4449,996.48,533.52
identification,6,4483,992.64,535.68
identification,6,4517,990.72,537.84
identification,6,4549,986.88,538.92
identification,6,4582,984.96,542.16
identification,6,4616,981.12,546.48
identification,6,4651,977.28,549.72
identification,7,0,1006.08,551.88
identification,7,0,986.88,555.12
identification,7,16,986.88,567
identification,7,50,983.04,571.32
identification,7,83,983.04,574.56
identification,7,133,981.12,576.72
identification,7,183,977.28,575.64
identification,7,216,977.28,574.56
identification,7,251,977.28,571.32
identification,7,284,973.44,567
identification,7,316,967.68,564.84
identification,7,350,963.84,563.76
identification,7,383,961.92,567
identification,7,417,958.08,570.24
identification,7,450,956.16,572.4
identification,7,484,956.16,576.72
identification,7,517,961.92,582.12
identification,7,550,977.28,584.28
identification,7,583,1015.68,585.36
identification,7,617,1044.48,586.44
identification,7,650,1067.52,586.44
identification,7,683,1090.56,585.36
identification,7,717,1111.68,584.28
identification,7,750,1130.88,583.2
identification,7,784,1148.16,584.28
identification,7,817,1167.36,584.28
identification,7,851,1180.8,586.44
identification,7,900,1128.96,594
identification,7,950,1119.36,598.32
identification,7,983,1084.8,603.72
identification,7,1017,984.96,602.64
identification,7,1051,620.16,576.72
identification,7,1084,581.76,538.92
identification,7,1117,572.16,505.44
identification,7,1151,504.96,465.48
identification,7,1184,503.04,447.12
identification,7,1217,504.96,442.8
identification,7,1251,543.36,455.76
identification,7,1302,610.56,524.88
identification,7,1351,656.64,578.88
identification,7,1384,696.96,586.44
identification,7,1417,731.52,588.6
identification,7,1451,748.8,604.8
identification,7,1484,781.44,601.56
identification,7,1518,802.56,596.16
identification,7,1551,912,684.72
identification,7,1584,925.44,689.04
identification,7,1618,946.56,711.72
identification,7,1651,944.64,710.64
identification,7,1685,948.48,697.68
identification,7,1717,952.32,694.44
identification,7,1751,952.32,692.28
identification,7,1784,965.76,691.2
identification,7,1818,992.64,707.4
identification,7,1851,1011.84,712.8
identification,7,1885,1027.2,698.76
identification,7,1919,1036.8,694.44
identification,7,1951,1057.92,686.88
identification,7,1984,1071.36,684.72
identification,7,2018,1084.8,682.56
identification,7,2068,1096.32,679.32
identification,7,2118,1059.84,681.48
identification,7,2151,1054.08,677.16
identification,7,2185,1050.24,673.92
identification,7,2218,1042.56,670.68
identification,7,2252,1036.8,668.52
identification,7,2285,1031.04,667.44
identification,7,2318,1025.28,667.44
identification,7,2352,1017.6,664.2
identification,7,2386,1009.92,660.96
identification,7,2419,983.04,678.24
identification,7,2468,971.52,682.56
identification,7,2518,958.08,686.88
identification,7,2552,942.72,690.12
identification,7,2585,948.48,684.72
identification,7,2618,929.28,704.16
identification,7,2652,912,717.12
identification,7,2685,921.6,710.64
identification,7,2719,925.44,720.36
identification,7,2752,933.12,758.16
identification,7,2786,933.12,775.44
identification,7,2819,936.96,786.24
identification,7,2869,940.8,794.88
identification,7,2919,933.12,795.96
identification,7,2952,921.6,803.52
identification,7,2986,904.32,804.6
identification,7,3019,898.56,807.84
identification,7,3052,888.96,804.6
identification,7,3086,885.12,804.6
identification,7,3119,887.04,817.56
identification,7,3152,898.56,828.36
identification,7,3186,906.24,828.36
identification,7,3236,929.28,825.12
identification,7,3286,938.88,821.88
identification,7,3319,942.72,817.56
identification,7,3353,942.72,816.48
identification,7,3386,942.72,813.24
identification,7,3420,944.64,813.24
identification,7,3453,946.56,813.24
identification,7,3486,950.4,812.16
identification,7,3520,956.16,813.24
identification,7,3553,961.92,814.32
identification,7,3587,967.68,815.4
identification,7,3637,967.68,817.56
identification,7,3687,971.52,816.48
identification,7,3720,971.52,816.48
identification,7,3753,973.44,816.48
identification,7,3786,977.28,819.72
identification,7,3820,977.28,825.12
identification,7,3853,975.36,828.36
identification,7,3887,975.36,832.68
identification,7,3920,973.44,838.08
identification,7,3954,973.44,840.24
identification,7,4003,975.36,839.16
identification,7,4037,979.2,837
identification,7,4087,983.04,827.28
identification,7,4120,988.8,821.88
identification,7,4153,996.48,814.32
identification,7,4187,998.4,807.84
identification,7,4220,1004.16,803.52
identification,7,4253,1008,799.2
identification,7,4287,1009.92,797.04
identification,7,4320,1009.92,792.72
identification,7,4354,1013.76,787.32
identification,7,4404,1019.52,775.44
identification,7,4437,1027.2,759.24
identification,7,4487,1034.88,740.88
identification,7,4520,1038.72,718.2
identification,7,4554,1048.32,708.48
identification,7,4587,1092.48,725.76
identification,7,4621,1109.76,727.92
identification,7,4654,1121.28,730.08
identification,8,0,963.84,746.28
identification,8,0,944.64,744.12
identification,8,20,927.36,744.12
identification,8,53,908.16,695.52
identification,8,87,760.32,627.48
identification,8,121,725.76,568.08
identification,8,171,700.8,492.48
identification,8,204,670.08,413.64
identification,8,254,731.52,417.96
identification,8,287,773.76,433.08
identification,8,322,800.64,439.56
identification,8,354,829.44,444.96
identification,8,387,850.56,449.28
identification,8,420,864,452.52
identification,8,453,883.2,459
identification,8,488,892.8,468.72
identification,8,521,904.32,475.2
identification,8,571,915.84,471.96
identification,8,620,933.12,468.72
identification,8,654,954.24,473.04
identification,8,687,986.88,481.68
identification,8,720,1006.08,481.68
identification,8,754,1008,477.36
identification,8,787,1011.84,480.6
identification,8,821,1013.76,483.84
identification,8,854,1017.6,489.24
identification,8,888,1021.44,495.72
identification,8,921,1023.36,500.04
identification,8,971,1027.2,502.2
identification,8,1020,1029.12,505.44
identification,8,1054,1034.88,517.32
identification,8,1088,992.64,564.84
identification,8,1121,585.6,216
identification,8,1154,581.76,177.12
identification,8,1188,639.36,285.12
identification,8,1221,664.32,340.2
identification,8,1255,693.12,400.68
identification,8,1288,768,528.12
identification,8,1339,794.88,570.24
identification,8,1371,825.6,590.76
identification,8,1421,867.84,592.92
identification,8,1455,881.28,592.92
identification,8,1488,888.96,585.36
identification,8,1521,894.72,582.12
identification,8,1555,898.56,577.8
identification,8,1589,904.32,574.56
identification,8,1622,913.92,568.08
identification,8,1655,919.68,561.6
identification,8,1689,925.44,556.2
identification,8,1739,936.96,556.2
identification,8,1773,946.56,547.56
identification,8,1822,954.24,544.32
